sim_time,junction_id,current_phase,phase_duration_total,phase_duration_remaining,max_queue_length,avg_queue_length,max_waiting_time,green_lane_count,empty_green_lane_count,max_seconds_since_green,approach_count,label
165.0,cluster_1294004359_1294004382,2,42.0,12.0,0,0.0,0.0,3,3,0.0,3,normal
165.0,cluster_20299832_527734964_537784305,4,37.0,12.0,0,0.0,0.0,1,1,40.0,2,normal
165.0,cluster_2418681455_3772654578,0,82.0,7.0,0,0.0,0.0,1,1,0.0,1,normal
165.0,cluster_3260618602_389365,2,42.0,12.0,0,0.0,0.0,2,2,35.0,3,normal
165.0,cluster_336173796_389292,4,37.0,12.0,0,0.0,0.0,4,4,40.0,8,normal
165.0,cluster_3451922931_3621526491_5301585467_5301585472,0,82.0,7.0,0,0.0,0.0,2,2,0.0,2,normal
165.0,cluster_389364_5403869166,0,82.0,7.0,0,0.0,0.0,3,3,0.0,3,normal
165.0,cluster_5300250112_5301488754,2,42.0,12.0,0,0.0,0.0,2,2,35.0,3,normal
170.0,1294004372,0,82.0,2.0,0,0.0,0.0,2,2,0.0,2,starvation
170.0,1396454306,0,60.0,24.0,0,0.0,0.0,1,1,40.0,2,green_waste
170.0,20447270,0,45.0,4.0,7,2.25,233.0,2,2,45.0,4,demand_imbalance
170.0,2365997447,0,82.0,2.0,0,0.0,0.0,1,1,0.0,1,normal
170.0,26867633,2,42.0,7.0,3,1.33,58.0,2,1,40.0,3,normal
170.0,26867646,0,82.0,2.0,0,0.0,0.0,3,3,0.0,3,normal
170.0,2892088923,0,82.0,2.0,0,0.0,0.0,2,2,0.0,2,normal
170.0,3451922932,2,42.0,7.0,1,0.33,8.5,2,2,40.0,3,normal
170.0,3451922950,0,82.0,2.0,0,0.0,0.0,2,2,0.0,2,normal
170.0,3594514234,0,82.0,2.0,0,0.0,0.0,2,2,0.0,2,normal
170.0,3621526490,0,82.0,2.0,0,0.0,0.0,2,2,0.0,2,normal
170.0,5029099782,2,42.0,7.0,0,0.0,0.0,0,0,40.0,1,normal
170.0,511114288,0,82.0,2.0,0,0.0,0.0,2,2,0.0,2,normal
170.0,5300228178,0,82.0,2.0,0,0.0,0.0,2,2,0.0,2,normal
170.0,5300250107,0,82.0,2.0,0,0.0,0.0,2,2,0.0,2,normal
170.0,5300250108,0,82.0,2.0,0,0.0,0.0,2,2,0.0,2,normal
170.0,5301488751,0,82.0,2.0,0,0.0,0.0,2,2,0.0,2,normal
170.0,659815,2,42.0,7.0,2,0.75,40.5,1,1,40.0,4,normal
170.0,710547269,6,24.0,7.0,1,0.57,34.0,3,2,60.0,7,normal
170.0,cluster_1277707259_1415538921_668804488,2,42.0,7.0,2,0.75,36.5,2,2,40.0,4,normal
170.0,cluster_1294004359_1294004382,2,42.0,7.0,0,0.0,0.0,3,3,0.0,3,normal
170.0,cluster_20299832_527734964_537784305,4,37.0,7.0,0,0.0,0.0,1,1,45.0,2,normal
170.0,cluster_2418681455_3772654578,0,82.0,2.0,0,0.0,0.0,1,1,0.0,1,normal
170.0,cluster_3260618602_389365,2,42.0,7.0,0,0.0,0.0,2,2,40.0,3,normal
170.0,cluster_336173796_389292,4,37.0,7.0,0,0.0,0.0,4,4,45.0,8,normal
170.0,cluster_3451922931_3621526491_5301585467_5301585472,0,82.0,2.0,0,0.0,0.0,2,2,0.0,2,normal
170.0,cluster_389364_5403869166,0,82.0,2.0,0,0.0,0.0,3,3,0.0,3,normal
170.0,cluster_5300250112_5301488754,2,42.0,7.0,0,0.0,0.0,2,2,40.0,3,normal
175.0,1294004372,1,3.0,0.0,0,0.0,0.0,0,0,5.0,2,starvation
175.0,1396454306,0,60.0,19.0,0,0.0,0.0,1,1,45.0,2,green_waste
175.0,20447270,1,3.0,2.0,7,2.25,268.0,0,0,50.0,4,demand_imbalance
175.0,2365997447,1,3.0,0.0,0,0.0,0.0,0,0,5.0,1,normal
175.0,26867633,2,42.0,2.0,4,1.67,74.0,2,1,45.0,3,normal
175.0,26867646,1,3.0,0.0,0,0.0,0.0,0,0,5.0,3,normal
175.0,2892088923,1,3.0,0.0,0,0.0,0.0,0,0,5.0,2,normal
175.0,3451922932,2,42.0,2.0,2,0.67,18.5,2,2,45.0,3,normal
175.0,3451922950,1,3.0,0.0,0,0.0,0.0,0,0,5.0,2,normal
175.0,3594514234,1,3.0,0.0,0,0.0,0.0,0,0,5.0,2,normal
175.0,3621526490,1,3.0,0.0,0,0.0,0.0,0,0,5.0,2,normal
175.0,5029099782,2,42.0,2.0,1,1.0,4.0,0,0,45.0,1,normal
175.0,511114288,1,3.0,0.0,0,0.0,0.0,0,0,5.0,2,normal
175.0,5300228178,1,3.0,0.0,0,0.0,0.0,0,0,5.0,2,normal
175.0,5300250107,1,3.0,0.0,0,0.0,0.0,0,0,5.0,2,normal
175.0,5300250108,1,3.0,0.0,0,0.0,0.0,0,0,5.0,2,normal
175.0,5301488751,1,3.0,0.0,0,0.0,0.0,0,0,5.0,2,normal
175.0,659815,2,42.0,2.0,4,1.25,56.0,1,1,45.0,4,normal
175.0,710547269,6,24.0,2.0,1,0.57,39.0,3,2,65.0,7,normal
175.0,cluster_1277707259_1415538921_668804488,2,42.0,2.0,2,0.75,46.5,2,2,45.0,4,normal
175.0,cluster_1294004359_1294004382,2,42.0,2.0,0,0.0,0.0,3,3,0.0,3,normal
175.0,cluster_20299832_527734964_537784305,4,37.0,2.0,0,0.0,0.0,1,1,50.0,2,normal
175.0,cluster_2418681455_3772654578,1,3.0,0.0,0,0.0,0.0,0,0,5.0,1,normal
175.0,cluster_3260618602_389365,2,42.0,2.0,1,0.33,4.0,2,1,45.0,3,normal
175.0,cluster_336173796_389292,4,37.0,2.0,0,0.0,0.0,4,4,50.0,8,normal
175.0,cluster_3451922931_3621526491_5301585467_5301585472,1,3.0,0.0,0,0.0,0.0,0,0,5.0,2,normal
175.0,cluster_389364_5403869166,1,3.0,0.0,0,0.0,0.0,0,0,5.0,3,normal
175.0,cluster_5300250112_5301488754,2,42.0,2.0,0,0.0,0.0,2,2,45.0,3,normal
180.0,1294004372,2,5.0,0.0,0,0.0,0.0,0,0,10.0,2,starvation
180.0,1396454306,0,60.0,14.0,0,0.0,0.0,1,1,50.0,2,green_waste
180.0,20447270,2,15.0,12.0,2,0.75,59.5,2,1,10.0,4,demand_imbalance
180.0,2365997447,2,5.0,0.0,0,0.0,0.0,0,0,10.0,1,normal
180.0,26867633,3,3.0,0.0,4,1.67,94.0,0,0,50.0,3,normal
180.0,26867646,2,5.0,0.0,0,0.0,0.0,0,0,10.0,3,normal
180.0,2892088923,2,5.0,0.0,0,0.0,0.0,0,0,10.0,2,normal
180.0,3451922932,3,3.0,0.0,2,0.67,28.5,0,0,50.0,3,normal
180.0,3451922950,2,5.0,0.0,0,0.0,0.0,0,0,10.0,2,normal
180.0,3594514234,2,5.0,0.0,0,0.0,0.0,0,0,10.0,2,normal
180.0,3621526490,2,5.0,0.0,0,0.0,0.0,0,0,10.0,2,normal
180.0,5029099782,3,3.0,0.0,1,1.0,9.0,0,0,50.0,1,normal
180.0,511114288,2,5.0,0.0,1,0.5,3.5,0,0,10.0,2,normal
180.0,5300228178,2,5.0,0.0,1,0.5,5.0,0,0,10.0,2,normal
180.0,5300250107,2,5.0,0.0,0,0.0,0.0,0,0,10.0,2,normal
180.0,5300250108,2,5.0,0.0,0,0.0,0.0,0,0,10.0,2,normal
180.0,5301488751,2,5.0,0.0,1,0.5,2.5,0,0,10.0,2,normal
180.0,659815,3,3.0,0.0,4,1.25,76.0,0,0,50.0,4,normal
180.0,710547269,7,3.0,0.0,2,0.86,46.5,0,0,70.0,7,normal
180.0,cluster_1277707259_1415538921_668804488,3,3.0,0.0,2,0.75,56.5,0,0,50.0,4,normal
180.0,cluster_1294004359_1294004382,3,3.0,0.0,0,0.0,0.0,0,0,5.0,3,normal
180.0,cluster_20299832_527734964_537784305,5,3.0,0.0,1,0.5,1.5,0,0,55.0,2,normal
180.0,cluster_2418681455_3772654578,2,5.0,0.0,1,1.0,2.0,0,0,10.0,1,normal
180.0,cluster_3260618602_389365,3,3.0,0.0,1,0.67,9.0,0,0,50.0,3,normal
180.0,cluster_336173796_389292,5,3.0,0.0,0,0.0,0.0,0,0,55.0,8,normal
180.0,cluster_3451922931_3621526491_5301585467_5301585472,2,5.0,0.0,1,0.5,4.5,0,0,10.0,2,normal
180.0,cluster_389364_5403869166,2,5.0,0.0,1,0.33,5.0,0,0,10.0,3,normal
180.0,cluster_5300250112_5301488754,3,3.0,0.0,0,0.0,0.0,0,0,50.0,3,normal
185.0,1294004372,0,82.0,77.0,0,0.0,0.0,2,2,0.0,2,starvation
185.0,1396454306,0,60.0,9.0,0,0.0,0.0,1,1,55.0,2,green_waste
185.0,20447270,2,15.0,7.0,2,0.75,7.0,2,1,15.0,4,demand_imbalance
185.0,2365997447,0,82.0,77.0,0,0.0,0.0,1,1,0.0,1,normal
185.0,26867633,0,42.0,37.0,0,0.0,0.0,2,2,10.0,3,normal
185.0,26867646,0,82.0,77.0,0,0.0,0.0,3,3,0.0,3,normal
185.0,2892088923,0,82.0,77.0,0,0.0,0.0,2,2,0.0,2,normal
185.0,3451922932,0,42.0,37.0,0,0.0,0.0,1,1,10.0,3,normal
185.0,3451922950,0,82.0,77.0,0,0.0,0.0,2,2,0.0,2,normal
185.0,3594514234,0,82.0,77.0,0,0.0,0.0,2,2,0.0,2,normal
185.0,3621526490,0,82.0,77.0,0,0.0,0.0,2,2,0.0,2,normal
185.0,5029099782,0,42.0,37.0,0,0.0,0.0,1,1,0.0,1,normal
185.0,511114288,0,82.0,77.0,0,0.0,0.0,2,2,0.0,2,normal
185.0,5300228178,0,82.0,77.0,0,0.0,0.0,2,2,0.0,2,normal
185.0,5300250107,0,82.0,77.0,0,0.0,0.0,2,2,0.0,2,normal
185.0,5300250108,0,82.0,77.0,0,0.0,0.0,2,2,0.0,2,normal
185.0,5301488751,0,82.0,77.0,0,0.0,0.0,2,2,0.0,2,normal
185.0,659815,0,42.0,37.0,0,0.0,0.0,3,3,10.0,4,normal
185.0,710547269,0,24.0,19.0,2,0.71,38.5,4,3,45.0,7,normal
185.0,cluster_1277707259_1415538921_668804488,0,42.0,37.0,0,0.0,0.0,2,2,10.0,4,normal
185.0,cluster_1294004359_1294004382,0,42.0,37.0,0,0.0,0.0,3,3,0.0,3,normal
185.0,cluster_20299832_527734964_537784305,0,38.0,33.0,2,1.0,9.5,1,1,10.0,2,normal
185.0,cluster_2418681455_3772654578,0,82.0,77.0,0,0.0,0.0,1,1,0.0,1,normal
185.0,cluster_3260618602_389365,0,42.0,37.0,1,0.33,6.0,2,2,10.0,3,normal
185.0,cluster_336173796_389292,0,38.0,33.0,0,0.0,0.0,4,4,10.0,8,normal
185.0,cluster_3451922931_3621526491_5301585467_5301585472,0,82.0,77.0,0,0.0,0.0,2,2,0.0,2,normal
185.0,cluster_389364_5403869166,0,82.0,77.0,0,0.0,0.0,3,3,0.0,3,normal
185.0,cluster_5300250112_5301488754,0,42.0,37.0,0,0.0,0.0,2,2,10.0,3,normal
190.0,1294004372,0,82.0,72.0,0,0.0,0.0,2,2,0.0,2,starvation
190.0,1396454306,0,60.0,4.0,0,0.0,0.0,1,1,60.0,2,green_waste
190.0,20447270,2,15.0,2.0,4,1.5,22.5,2,1,20.0,4,demand_imbalance
190.0,2365997447,0,82.0,72.0,0,0.0,0.0,1,1,0.0,1,normal
190.0,26867633,0,42.0,32.0,0,0.0,0.0,2,2,15.0,3,normal
190.0,26867646,0,82.0,72.0,0,0.0,0.0,3,3,0.0,3,normal
190.0,2892088923,0,82.0,72.0,0,0.0,0.0,2,2,0.0,2,normal
190.0,3451922932,0,42.0,32.0,0,0.0,0.0,1,1,15.0,3,normal
190.0,3451922950,0,82.0,72.0,0,0.0,0.0,2,2,0.0,2,normal
190.0,3594514234,0,82.0,72.0,0,0.0,0.0,2,2,0.0,2,normal
190.0,3621526490,0,82.0,72.0,0,0.0,0.0,2,2,0.0,2,normal
190.0,5029099782,0,42.0,32.0,0,0.0,0.0,1,1,0.0,1,normal
190.0,511114288,0,82.0,72.0,0,0.0,0.0,2,2,0.0,2,normal
190.0,5300228178,0,82.0,72.0,0,0.0,0.0,2,2,0.0,2,normal
190.0,5300250107,0,82.0,72.0,0,0.0,0.0,2,2,0.0,2,normal
190.0,5300250108,0,82.0,72.0,0,0.0,0.0,2,2,0.0,2,normal
190.0,5301488751,0,82.0,72.0,0,0.0,0.0,2,2,0.0,2,normal
190.0,659815,0,42.0,32.0,0,0.0,0.0,3,3,15.0,4,normal
190.0,710547269,0,24.0,14.0,2,0.86,48.5,4,3,50.0,7,normal
190.0,cluster_1277707259_1415538921_668804488,0,42.0,32.0,1,0.25,1.0,2,2,15.0,4,normal
190.0,cluster_1294004359_1294004382,0,42.0,32.0,0,0.0,0.0,3,3,0.0,3,normal
190.0,cluster_20299832_527734964_537784305,0,38.0,28.0,2,1.0,19.5,1,1,15.0,2,normal
190.0,cluster_2418681455_3772654578,0,82.0,72.0,0,0.0,0.0,1,1,0.0,1,normal
190.0,cluster_3260618602_389365,0,42.0,32.0,1,0.33,11.0,2,2,15.0,3,normal
190.0,cluster_336173796_389292,0,38.0,28.0,0,0.0,0.0,4,4,15.0,8,normal
190.0,cluster_3451922931_3621526491_5301585467_5301585472,0,82.0,72.0,0,0.0,0.0,2,2,0.0,2,normal
190.0,cluster_389364_5403869166,0,82.0,72.0,0,0.0,0.0,3,3,0.0,3,normal
190.0,cluster_5300250112_5301488754,0,42.0,32.0,1,0.33,2.5,2,1,15.0,3,normal
195.0,1294004372,0,82.0,67.0,0,0.0,0.0,2,2,0.0,2,starvation
195.0,1396454306,1,3.0,2.0,0,0.0,0.0,0,0,65.0,2,green_waste
195.0,20447270,3,3.0,0.0,4,1.0,42.5,0,0,25.0,4,demand_imbalance
195.0,2365997447,0,82.0,67.0,0,0.0,0.0,1,1,0.0,1,normal
195.0,26867633,0,42.0,27.0,0,0.0,0.0,2,2,20.0,3,normal
195.0,26867646,0,82.0,67.0,0,0.0,0.0,3,3,0.0,3,normal
195.0,2892088923,0,82.0,67.0,0,0.0,0.0,2,2,0.0,2,normal
195.0,3451922932,0,42.0,27.0,2,0.67,4.5,1,1,20.0,3,normal
195.0,3451922950,0,82.0,67.0,0,0.0,0.0,2,2,0.0,2,normal
195.0,3594514234,0,82.0,67.0,0,0.0,0.0,2,2,0.0,2,normal
195.0,3621526490,0,82.0,67.0,0,0.0,0.0,2,2,0.0,2,normal
195.0,5029099782,0,42.0,27.0,0,0.0,0.0,1,1,0.0,1,normal
195.0,511114288,0,82.0,67.0,0,0.0,0.0,2,2,0.0,2,normal
195.0,5300228178,0,82.0,67.0,0,0.0,0.0,2,2,0.0,2,normal
195.0,5300250107,0,82.0,67.0,0,0.0,0.0,2,2,0.0,2,normal
195.0,5300250108,0,82.0,67.0,0,0.0,0.0,2,2,0.0,2,normal
195.0,5301488751,0,82.0,67.0,0,0.0,0.0,2,2,0.0,2,normal
195.0,659815,0,42.0,27.0,1,0.25,3.0,3,3,20.0,4,normal
195.0,710547269,0,24.0,9.0,2,0.86,58.5,4,3,55.0,7,normal
195.0,cluster_1277707259_1415538921_668804488,0,42.0,27.0,1,0.25,6.0,2,2,20.0,4,normal
195.0,cluster_1294004359_1294004382,0,42.0,27.0,0,0.0,0.0,3,3,0.0,3,normal
195.0,cluster_20299832_527734964_537784305,0,38.0,23.0,2,1.0,29.5,1,1,20.0,2,normal
195.0,cluster_2418681455_3772654578,0,82.0,67.0,0,0.0,0.0,1,1,0.0,1,normal
195.0,cluster_3260618602_389365,0,42.0,27.0,1,0.33,16.0,2,2,20.0,3,normal
195.0,cluster_336173796_389292,0,38.0,23.0,0,0.0,0.0,4,4,20.0,8,normal
195.0,cluster_3451922931_3621526491_5301585467_5301585472,0,82.0,67.0,0,0.0,0.0,2,2,0.0,2,normal
195.0,cluster_389364_5403869166,0,82.0,67.0,0,0.0,0.0,3,3,0.0,3,normal
195.0,cluster_5300250112_5301488754,0,42.0,27.0,1,0.33,7.5,2,1,20.0,3,normal
200.0,1294004372,0,82.0,62.0,0,0.0,0.0,2,2,0.0,2,starvation
200.0,1396454306,2,10.0,7.0,0,0.0,0.0,1,1,10.0,2,green_waste
200.0,20447270,0,45.0,40.0,3,1.0,8.5,2,2,10.0,4,demand_imbalance
200.0,2365997447,0,82.0,62.0,0,0.0,0.0,1,1,0.0,1,normal
200.0,26867633,0,42.0,22.0,0,0.0,0.0,2,2,25.0,3,normal
200.0,26867646,0,82.0,62.0,0,0.0,0.0,3,3,0.0,3,normal
200.0,2892088923,0,82.0,62.0,0,0.0,0.0,2,2,0.0,2,normal
200.0,3451922932,0,42.0,22.0,2,0.67,14.5,1,1,25.0,3,normal
200.0,3451922950,0,82.0,62.0,0,0.0,0.0,2,2,0.0,2,normal
200.0,3594514234,0,82.0,62.0,0,0.0,0.0,2,2,0.0,2,normal
200.0,3621526490,0,82.0,62.0,0,0.0,0.0,2,2,0.0,2,normal
200.0,5029099782,0,42.0,22.0,0,0.0,0.0,1,1,0.0,1,normal
200.0,511114288,0,82.0,62.0,0,0.0,0.0,2,2,0.0,2,normal
200.0,5300228178,0,82.0,62.0,0,0.0,0.0,2,2,0.0,2,normal
200.0,5300250107,0,82.0,62.0,0,0.0,0.0,2,2,0.0,2,normal
200.0,5300250108,0,82.0,62.0,0,0.0,0.0,2,2,0.0,2,normal
200.0,5301488751,0,82.0,62.0,0,0.0,0.0,2,2,0.0,2,normal
200.0,659815,0,42.0,22.0,1,0.25,8.0,3,3,25.0,4,normal
200.0,710547269,0,24.0,4.0,2,0.86,68.5,4,3,60.0,7,normal
200.0,cluster_1277707259_1415538921_668804488,0,42.0,22.0,1,0.5,11.0,2,2,25.0,4,normal
200.0,cluster_1294004359_1294004382,0,42.0,22.0,0,0.0,0.0,3,3,0.0,3,normal
200.0,cluster_20299832_527734964_537784305,0,38.0,18.0,2,1.0,39.5,1,1,25.0,2,normal
200.0,cluster_2418681455_3772654578,0,82.0,62.0,0,0.0,0.0,1,1,0.0,1,normal
200.0,cluster_3260618602_389365,0,42.0,22.0,1,0.33,21.0,2,2,25.0,3,normal
200.0,cluster_336173796_389292,0,38.0,18.0,0,0.0,0.0,4,4,25.0,8,normal
200.0,cluster_3451922931_3621526491_5301585467_5301585472,0,82.0,62.0,0,0.0,0.0,2,2,0.0,2,normal
200.0,cluster_389364_5403869166,0,82.0,62.0,0,0.0,0.0,3,3,0.0,3,normal
200.0,cluster_5300250112_5301488754,0,42.0,22.0,1,0.33,12.5,2,1,25.0,3,normal
205.0,1294004372,0,82.0,57.0,0,0.0,0.0,2,2,0.0,2,starvation
205.0,1396454306,2,10.0,2.0,0,0.0,0.0,1,1,15.0,2,green_waste
205.0,20447270,0,45.0,35.0,5,1.75,31.0,2,2,15.0,4,demand_imbalance
205.0,2365997447,0,82.0,57.0,0,0.0,0.0,1,1,0.0,1,normal
205.0,26867633,0,42.0,17.0,0,0.0,0.0,2,2,30.0,3,normal
205.0,26867646,0,82.0,57.0,0,0.0,0.0,3,3,0.0,3,normal
205.0,2892088923,0,82.0,57.0,0,0.0,0.0,2,2,0.0,2,normal
205.0,3451922932,0,42.0,17.0,2,0.67,24.5,1,1,30.0,3,normal
205.0,3451922950,0,82.0,57.0,0,0.0,0.0,2,2,0.0,2,normal
205.0,3594514234,0,82.0,57.0,0,0.0,0.0,2,2,0.0,2,normal
205.0,3621526490,0,82.0,57.0,0,0.0,0.0,2,2,0.0,2,normal
205.0,5029099782,0,42.0,17.0,0,0.0,0.0,1,1,0.0,1,normal
205.0,511114288,0,82.0,57.0,0,0.0,0.0,2,2,0.0,2,normal
205.0,5300228178,0,82.0,57.0,0,0.0,0.0,2,2,0.0,2,normal
205.0,5300250107,0,82.0,57.0,0,0.0,0.0,2,2,0.0,2,normal
205.0,5300250108,0,82.0,57.0,0,0.0,0.0,2,2,0.0,2,normal
205.0,5301488751,0,82.0,57.0,0,0.0,0.0,2,2,0.0,2,normal
205.0,659815,0,42.0,17.0,1,0.25,13.0,3,3,30.0,4,normal
205.0,710547269,1,3.0,2.0,2,0.86,78.5,0,0,65.0,7,normal
205.0,cluster_1277707259_1415538921_668804488,0,42.0,17.0,1,0.5,16.0,2,2,30.0,4,normal
205.0,cluster_1294004359_1294004382,0,42.0,17.0,0,0.0,0.0,3,3,0.0,3,normal
205.0,cluster_20299832_527734964_537784305,0,38.0,13.0,4,2.0,52.5,1,1,30.0,2,normal
205.0,cluster_2418681455_3772654578,0,82.0,57.0,0,0.0,0.0,1,1,0.0,1,normal
205.0,cluster_3260618602_389365,0,42.0,17.0,1,0.33,26.0,2,2,30.0,3,normal
205.0,cluster_336173796_389292,0,38.0,13.0,0,0.0,0.0,4,4,30.0,8,normal
205.0,cluster_3451922931_3621526491_5301585467_5301585472,0,82.0,57.0,0,0.0,0.0,2,2,0.0,2,normal
205.0,cluster_389364_5403869166,0,82.0,57.0,0,0.0,0.0,3,3,0.0,3,normal
205.0,cluster_5300250112_5301488754,0,42.0,17.0,1,0.33,17.5,2,1,30.0,3,normal
210.0,1294004372,0,82.0,52.0,0,0.0,0.0,2,2,0.0,2,starvation
210.0,1396454306,3,3.0,0.0,0,0.0,0.0,0,0,20.0,2,green_waste
210.0,20447270,0,45.0,30.0,5,1.75,56.0,2,2,20.0,4,demand_imbalance
210.0,2365997447,0,82.0,52.0,0,0.0,0.0,1,1,0.0,1,normal
210.0,26867633,0,42.0,12.0,0,0.0,0.0,2,2,35.0,3,normal
210.0,26867646,0,82.0,52.0,0,0.0,0.0,3,3,0.0,3,normal
210.0,2892088923,0,82.0,52.0,0,0.0,0.0,2,2,0.0,2,normal
210.0,3451922932,0,42.0,12.0,2,0.67,34.5,1,1,35.0,3,normal
210.0,3451922950,0,82.0,52.0,0,0.0,0.0,2,2,0.0,2,normal
210.0,3594514234,0,82.0,52.0,0,0.0,0.0,2,2,0.0,2,normal
210.0,3621526490,0,82.0,52.0,0,0.0,0.0,2,2,0.0,2,normal
210.0,5029099782,0,42.0,12.0,0,0.0,0.0,1,1,0.0,1,normal
210.0,511114288,0,82.0,52.0,0,0.0,0.0,2,2,0.0,2,normal
210.0,5300228178,0,82.0,52.0,0,0.0,0.0,2,2,0.0,2,normal
210.0,5300250107,0,82.0,52.0,0,0.0,0.0,2,2,0.0,2,normal
210.0,5300250108,0,82.0,52.0,0,0.0,0.0,2,2,0.0,2,normal
210.0,5301488751,0,82.0,52.0,0,0.0,0.0,2,2,0.0,2,normal
210.0,659815,0,42.0,12.0,1,0.25,18.0,3,3,35.0,4,normal
210.0,710547269,2,24.0,21.0,0,0.0,0.0,4,4,35.0,7,normal
210.0,cluster_1277707259_1415538921_668804488,0,42.0,12.0,1,0.5,21.0,2,2,35.0,4,normal
210.0,cluster_1294004359_1294004382,0,42.0,12.0,0,0.0,0.0,3,3,0.0,3,normal
210.0,cluster_20299832_527734964_537784305,0,38.0,8.0,4,2.0,72.5,1,1,35.0,2,normal
210.0,cluster_2418681455_3772654578,0,82.0,52.0,0,0.0,0.0,1,1,0.0,1,normal
210.0,cluster_3260618602_389365,0,42.0,12.0,1,0.33,31.0,2,2,35.0,3,normal
210.0,cluster_336173796_389292,0,38.0,8.0,1,0.12,1.0,4,4,35.0,8,normal
210.0,cluster_3451922931_3621526491_5301585467_5301585472,0,82.0,52.0,0,0.0,0.0,2,2,0.0,2,normal
210.0,cluster_389364_5403869166,0,82.0,52.0,0,0.0,0.0,3,3,0.0,3,normal
210.0,cluster_5300250112_5301488754,0,42.0,12.0,1,0.33,22.5,2,1,35.0,3,normal
215.0,1294004372,0,82.0,47.0,0,0.0,0.0,2,2,0.0,2,starvation
215.0,1396454306,0,60.0,55.0,0,0.0,0.0,1,1,10.0,2,green_waste
215.0,20447270,0,45.0,25.0,5,1.75,81.0,2,2,25.0,4,demand_imbalance
215.0,2365997447,0,82.0,47.0,0,0.0,0.0,1,1,0.0,1,normal
215.0,26867633,0,42.0,7.0,0,0.0,0.0,2,2,40.0,3,normal
215.0,26867646,0,82.0,47.0,0,0.0,0.0,3,3,0.0,3,normal
215.0,2892088923,0,82.0,47.0,0,0.0,0.0,2,2,0.0,2,normal
215.0,3451922932,0,42.0,7.0,2,0.67,44.5,1,1,40.0,3,normal
215.0,3451922950,0,82.0,47.0,0,0.0,0.0,2,2,0.0,2,normal
215.0,3594514234,0,82.0,47.0,0,0.0,0.0,2,2,0.0,2,normal
215.0,3621526490,0,82.0,47.0,2,1.0,4.0,2,1,0.0,2,normal
215.0,5029099782,0,42.0,7.0,0,0.0,0.0,1,1,0.0,1,normal
215.0,511114288,0,82.0,47.0,0,0.0,0.0,2,2,0.0,2,normal
215.0,5300228178,0,82.0,47.0,0,0.0,0.0,2,2,0.0,2,normal
215.0,5300250107,0,82.0,47.0,0,0.0,0.0,2,2,0.0,2,normal
215.0,5300250108,0,82.0,47.0,0,0.0,0.0,2,2,0.0,2,normal
215.0,5301488751,0,82.0,47.0,0,0.0,0.0,2,2,0.0,2,normal
215.0,659815,0,42.0,7.0,1,0.25,23.0,3,3,40.0,4,normal
215.0,710547269,2,24.0,16.0,1,0.14,3.5,4,4,40.0,7,normal
215.0,cluster_1277707259_1415538921_668804488,0,42.0,7.0,1,0.5,26.0,2,2,40.0,4,normal
215.0,cluster_1294004359_1294004382,0,42.0,7.0,0,0.0,0.0,3,3,0.0,3,normal
215.0,cluster_20299832_527734964_537784305,0,38.0,3.0,4,2.0,92.5,1,1,40.0,2,normal
215.0,cluster_2418681455_3772654578,0,82.0,47.0,0,0.0,0.0,1,1,0.0,1,normal
215.0,cluster_3260618602_389365,0,42.0,7.0,1,0.33,36.0,2,2,40.0,3,normal
215.0,cluster_336173796_389292,0,38.0,3.0,1,0.12,6.0,4,4,40.0,8,normal
215.0,cluster_3451922931_3621526491_5301585467_5301585472,0,82.0,47.0,0,0.0,0.0,2,2,0.0,2,normal
215.0,cluster_389364_5403869166,0,82.0,47.0,0,0.0,0.0,3,3,0.0,3,normal
215.0,cluster_5300250112_5301488754,0,42.0,7.0,1,0.33,27.5,2,1,40.0,3,normal
220.0,1294004372,0,82.0,42.0,0,0.0,0.0,2,2,0.0,2,starvation
220.0,1396454306,0,60.0,50.0,0,0.0,0.0,1,1,15.0,2,green_waste
220.0,20447270,0,45.0,20.0,7,2.25,109.0,2,2,30.0,4,demand_imbalance
220.0,2365997447,0,82.0,42.0,0,0.0,0.0,1,1,0.0,1,normal
220.0,26867633,0,42.0,2.0,1,0.33,3.0,2,2,45.0,3,normal
220.0,26867646,0,82.0,42.0,0,0.0,0.0,3,3,0.0,3,normal
220.0,2892088923,0,82.0,42.0,0,0.0,0.0,2,2,0.0,2,normal
220.0,3451922932,0,42.0,2.0,2,0.67,54.5,1,1,45.0,3,normal
220.0,3451922950,0,82.0,42.0,0,0.0,0.0,2,2,0.0,2,normal
220.0,3594514234,0,82.0,42.0,0,0.0,0.0,2,2,0.0,2,normal
220.0,3621526490,0,82.0,42.0,2,1.0,14.0,2,1,0.0,2,normal
220.0,5029099782,0,42.0,2.0,0,0.0,0.0,1,1,0.0,1,normal
220.0,511114288,0,82.0,42.0,0,0.0,0.0,2,2,0.0,2,normal
220.0,5300228178,0,82.0,42.0,0,0.0,0.0,2,2,0.0,2,normal
220.0,5300250107,0,82.0,42.0,0,0.0,0.0,2,2,0.0,2,normal
220.0,5300250108,0,82.0,42.0,0,0.0,0.0,2,2,0.0,2,normal
220.0,5301488751,0,82.0,42.0,0,0.0,0.0,2,2,0.0,2,normal
220.0,659815,0,42.0,2.0,1,0.25,28.0,3,3,45.0,4,normal
220.0,710547269,2,24.0,11.0,1,0.14,8.5,4,4,45.0,7,normal
